COMMENT_ID,SUGGESTION_ID,CREATED_AT,SUGGESTION_TITLE,COMMENT_BODY,SUGGESTION_STATE,SENTIMENT_SCORE
45664495,44960296,2022-09-21 08:12:02.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Come on Xero, I think you need to rethink as this is a standard accounts package function! 

Unfortunately the suggestion of using the Account transaction report is just as unhelpful as exporting to Excel as it stops the whole flow of accounting as it can only be done at month end after all transactions are uploaded rather than matching items ongoing throughout the month - which is the benefit of a proper control account like in Sage!

Russ makes some good points as well about those who would benefit but have not voted as they are probably unaware of the possibilities unless they have previously used a competitor system.",approved,1
45666655,44960296,2022-09-21 20:50:15.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Have to say I really love the Quickbooks Wizard for BAS and Workpapers. Reconciliation is great.
We currently do a work around in Xero ie. publish when we run the reconciliation report and compare it against the bank statement otherwise 6mths down the track when something that has thrown it out of balance, we have no way of knowing when it was last reconciled. We do this for ourselves/team so anyone (inc other collaborative users using the file eg. Bus Owners, Accountants) can log in and if they need check the published reports to see when it was last reconciled (what I call stage 2 of reconciliation) Would love Xero to even just start with improving the Bank reconciliation process but yer, ability to 'Reconcile' other non bank accounts would be great. Much prefer that than all the facade face lifts that yer yer I know are supposedly the foundation for greater functionality",approved,2
45689524,44960296,2022-10-02 05:18:22.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hello, I wanted to drop a short update here. My name is Heather Smith (I’m a partner and facilitator of the Xero Mastermind group). At London Xerocon, I met with Xeros’ Chief Product Officer Anna Curzon and I spoke with her about this core functionality request that assists us in ensuring the accuracy of data in the accounts.
 
She recorded me talking about the importance of this product feature request, and how people are manually doing it now. This was passed to the product team, who met with me Sep 15 ( the day after Dana from Xero posted her response).
 
I had a long conversation with the Xero product team about the importance of being able to mark off all transactions, particularly in clearing accounts. They asked me lots of questions, and I feel I left the meeting with them understanding the importance of the issue. 
 
Hopefully we are further along on our journey and more members of the product team understand this issue. 
 
I encourage you to get other people to vote here, and when you speak with an account manager, explain the issue to them (you’ll quickly find out what their level of accounting knowledge is!!)
",approved,1
45689599,44960296,2022-10-02 07:53:04.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Fantastic Heather Smith. Thank you for once again doing an amazing job at representing us all. I think XERO needs to realise how critical this feature is. Reconciling in Excel is time consuming, tedious, inefficient and like stepping back into the dark ages. I reconcile the bulk of the Accounts in the Balance sheet and it is especially important for Clearing Accounts. And the more complex these are the more difficult and time wasting it is to do using Excel. Unfortunately I think alot of Accountants have never experienced the ease and efficiency of being able to reconcile within the software, so don't know what they are missing, and it's why this product request is not at the top of the list. For Accountants and Bookkeepers who have experienced this feature in other software it is a critical missing feature. It is 100% the reason why I recommend and sell way more of the competitors software than I do XERO, even though XERO is hard to beat in other ways.",approved,4
45690106,44960296,2022-10-02 23:08:53.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Yes OMG Thanks Heather Smith - that is brilliant. & I am just going to add that this around the Superannuation Clearing account and automated super is really becoming critical. With STP now the ATO are on late super straight away - dots are connected so even if people are a few days late with their super it could get quite costly with fines and charges. The Auto Super if a super fund bounces is sooooooo fraught with danger - it just bounces back in to the bank with no real clear notification that it has done so - shocking. In the bank it's far too easily mis allocated. I had a client reconcile it as Sales only to pick it up a year or so later when we started doing it, actually couldn't even find it in the end. That whole superannuation reconciliation process really needs to be improved, automated - it's all manual now and very very work around and potentially costly - Hope Xero have a review team working on this. Happy to be a part of as we really need this, not just for efficiencies and checks and balances - we need to be on this straight away. Welcome all thoughts on work arounds and processes for now but what we really need is better automated system reconcilation process and maybe better comms/feedback from the actual **** superfunds as well. ",approved,4
45692473,44960296,2022-10-04 02:09:53.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Thank you so much Heather Smith!! I must admit I hadn't seen Dana's comment until you referred to it in your post.  I do hope that the powers that be at Xero do understand the importance of this function and how ""in the dark ages"" not having it makes Xero, which I know is not what they are going for.  They cannot be ""leading edge"" without some way for us to manage this in the software.  Surely exporting to excel and reconciling in excel is not a solution but should only be considered a ""temporary"" work around.  Trust me, I have been talking the ears off any Xero person that would listen and I think I spoke to about 5 Xero people at Xerocon about this.  We need to make our voices be heard but once again thank you Heather for using your contacts to also fight this one on our behalf.  ",approved,0
46036150,44960296,2022-10-19 09:06:31.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Allow reconciliation of accounts.
Standard bookkeeping practice reconciles and removes reconciled items to keep track of account activity.
Xero does not allow reconciliation, except the fake ""reconciliation"" in the bank feed.
The one major flaw in Xero which prevents me recommending it to small business clients.",approved,1
45757159,44960296,2022-11-03 00:51:50.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hi all,

I am currently working on creating a Xero application which will assist in managing balance sheet reconciliations. We plan on making the management process simple, essentially where you can add a ""reconciliation"" balance to each account for each month, and the system will notify you if this balance matches the current Xero balance. You will be able to add attachments and descriptions to each balance you enter. Each account can be approved by a specified person if required, by a specific date. The program will also tell you if the periods are locked, and if any old balances have changed, in order to maintain up to date reconciliations. 
You will be able to roll forward past reconciliations to make the current month easier as well, and view the 'last reconciled' rec available in the system.


Our initial plans don't include reconciling line by line transactions within the system (ie netting off lines as you go), however this may be something that we can add further down the line.

Would love to hear your feedback on this idea, and whether you would deem this to be useful in the current state

Thanks! 
Alex",approved,2
45757165,44960296,2022-11-03 00:59:30.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hi Alex,

I've got clients paying thousands to get this core functionality sorted, so very much a needed solution. Can I encourage you to post your comment in the Mastermind group where we love apps and data and data accuracy ! https://www.facebook.com/groups/XeroMasterMind

Heather Smith",approved,1
45757297,44960296,2022-11-03 03:02:17.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hi Alex,
The functionality as you have explained it does not sound like what I am chasing here.  I am wanting to be able to tick off, line by line, in many cases in order to reconcile back to $0 so reconciling to a specific balance won't work in these sorts of cases.  eg.  Merchant clearing account, reconciles to $0 but usually has an ""unticked"" balance at a specific date that won't come in till a day later.  

Also, personally I believe that this is a critical element for any decent accounting software and am astounded that Xero has not seen this yet, so your solution SHOULD be short lived if Xero listen to their partners and users and see the relevance and importance of this functionality being in the core software.
",approved,1
45757339,44960296,2022-11-03 03:36:23.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",Thanks Alex for working on a solution for something that should be part of any Accounting Software. Unfortunately what you are describing at this stage doesn't sound like the solution I am looking for. The key need is to be able to tick and clear the bits and pieces that reconcile ( often this is to $0.00) and to be left with only the items that are waiting to be reconciled. For many Balance Sheet Accounts this can be complex and transactions that tick off against each other can be months apart. They can also be six transactions on one side that tick off against one or two transactions on the other side. It is so painful and time consuming and antiquated to have to deal with this via Excel.,approved,1
45757555,44960296,2022-11-03 07:16:48.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","@alex - it’s great someone is working on solving this issue, but I don’t think you’ve picked up the core of the problem. I don’t see how your solution would add much value at all, and can be achieved (I think, as you describe it) using other kpi / monitoring software (eg Fathom) that does a lot more as well.

Line by line reconciliation is the vital part and the real value add",approved,1
45757810,44960296,2022-11-03 10:01:35.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","I agree with Arron that knowing an account doesn't reconcile is the easy bit. The hard bit is working out why it doesn't reconcile. Having some way of noting that you have identified a transaction, which remains on the record when you return would be really helpful.

Also, I am not sure @Dana A has understood the issue as they are referring to reconciling balances within a company. The majority of reconciliations are with 3rd parties (e.g. HMRC, Bank loans, Intercompany loans) so the information being compared is outside of Xero. A good first step would simply be the ability to tick off transactions and for the tick to remain (unless removed). A formal reconciliation system, similar to the bank rec system, could follow in due course, though I am not sure it needs to be that sophisticated.",approved,2
45760297,44960296,2022-11-04 07:04:45.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hi Alex

Yep. I'm seeking line by line reconciliation too.",approved,2
45764419,44960296,2022-11-07 05:07:03.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Really appreciate all the feedback from everyone on this.

As I mentioned, the core functionality of the application will be to manage the completion and approval of balance sheet reconciliations, as there is no current process for this within Xero, and is required from a governance perspective.
 
I will be pushing to have line by line reconciliations added to the functionality of this application, but although currently untested, I do foresee some major roadblocks here due to the API functionality within Xero, specifically within the parameters running the journal API, (eg in order to pull out the transactions for a month per GL account, it appears that you need to run a data dump of every single journal ever posted. This would cause a timeout for many businesses.)

I will periodically post updates on this thread in regards to how we are tracking on this solution.

Thanks again!
Alex",approved,4
45783520,44960296,2022-11-15 21:04:40.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","This functionality would be very beneficial, I am in retail and all clearing accounts tor Amex etc there are hundreds of transactions, that need marking off, line by line.
Far easier to know what has not been reconciled than look at spreadsheet with hundreds of lines and mark off individually.
Alternatively could allow manual journal entry to bank accounts, which would allow the use of the functionality, and not use bank feeds. This could be done on account by account basis, like allowing payments to non bank accounts",approved,2
45796636,44960296,2022-11-22 00:23:23.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","I would agree with Peter! Reconciliations are not only for bank accounts. All clearing accounts such as PAYGW, GST, Super payable need to be reconciled to ""nil"" to ensure nothing has been left unpaid. dumping them to excel is a workaround but its time Xero introduced this feature. ",approved,1
45821029,44960296,2022-12-05 02:03:55.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","I have exciting news! After relentless work with the API, we believe we are 95% of the way towards our proof of concept for line by line reconciliations!

We aim to build out our UI over the coming months and have beta testing available in the new year. We aim to have a website up and running soon with the option to join a mailing list for updates - periodic updates will be posted here as well but we aim for the mailing list to be our main form of communication. I will let you all know as soon as this is available.

Thanks again for all your input on this topic, it has really helped shape the development for this product :)",approved,4
45821062,44960296,2022-12-05 02:47:55.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Alex Lacota, that is very exciting news. Can't wait to see it when it's done. ",approved,4
46000993,44960296,2023-01-05 23:39:33.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",Once the multiply bank reconciliations program is working could the product tema create another non bank reconciliation report.,approved,2
45921100,44960296,2023-01-09 09:37:11.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Well that was a bit of work!

We now have our proof of concept completed for our application - see the video below for an idea of what we have been developing!
 
Very eager to hear your thoughts on this. Thanks to you all for your support and feedback thus far :)

https://www.youtube.com/watch?v=P1NRB-csHjg

",approved,0
45923185,44960296,2023-01-09 23:52:34.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",I watched your You Tube Video and it looks fantastic.  Huge thank you for developing this. It is a game changer. I would love to test drive it when you are ready. ,approved,4
46024765,44960296,2023-02-22 23:42:15.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","An update on how our app is tracking for those still after this feature:

https://www.rechound.com/post/feb-update",approved,2
46194502,44960296,2023-05-05 07:37:18.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hallo

I think it will be a great new feature, if you are able to reconcile your loan accounts in all you separate entities on separate Xero’s. A report linking and matching entries in different loan accounts in all your entities.",approved,3
46182871,44960296,2023-05-09 01:47:49.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Beside the invoice number, reference, cost centre field, allow the admin user to add several customised field can solve many problems. User can add a reconciliation number field and pairing themselves as reconciled ",approved,2
46185613,44960296,2023-05-10 04:52:54.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hi all,

Hopefully we are only a month or so away from release!
If you'd like to become a Beta tester we still have some space - just shoot an email to info@rechound.com and we can get you set up. There's no obligation here at all, pretty much just free RecHound until we go live! :)

For more information we have a new blog post here:
https://www.rechound.com/post/may-update

Cheers!
Alex",approved,3
46226140,44960296,2023-05-26 06:40:07.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","We are now Xero certified!!

We have a brand new website at https://www.rechound.com which contains pricing, FAQ and a bunch of resources on how you can finally reconcile any balance sheet account in Xero. You can now also sign up for a free 30 day trial :)

Let me know if you have any questions or would like to get in touch!
You can message us on the website or at info@rechound.com",approved,2
46428556,44960296,2023-08-10 07:03:43.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",Myob has this function...,approved,1
47195996,44960296,2024-03-09 12:56:55.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Hey Xero, i have moved three smallish companies to Xero and i absolutely love the product. I would like to move my holding company but there is one shortfall. Disbursement recons. recovery of payments from clients. platform should be the same as bank recons, allocate a payment to a reference allocate an invoice to a reference and march the transactions to ensure recovery from the client. again just like the bank recons. match match match. any disbursement that does not match a recovery is a query and should be investigated. please help this would really change my Xero world.",approved,2
47424512,44960296,2024-09-30 06:50:32.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","To achieve full accuracy in financial reconciliation practices, you can check the following page to track the working source: 

https://optimus.tech/product/reconciliation",approved,2
47493812,44960296,2024-10-28 15:49:11.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Reconciliation of balance sheet accounts, such as payroll liabilities. I reconcile balance sheet accounts on a quarterly basis to make sure liabilities are being paid timely and correct.",approved,2
47540570,44960296,2024-11-11 21:58:32.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",Is there a way to Reconcile multiple Cash transactions instead of having to go into each invoice and Reconcile individually. Really time consuming and unnecessary if not.,approved,1
47546105,44960296,2024-11-20 02:32:27.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",Hello Xero admins - is this reconciliation feature being looked at yet.  The idea and request was submitted in 2012 and here we are in 2024 with still no ability to reconcile clearing accounts within Xero.  We appreciate that it is something else to add HOWEVER it is and always has been readily available in one of your major competitors that it surely cant be that difficult to create?  ....... it really is the one MAJOR disappointment of this program.,approved,1
47967654,44960296,2025-05-19 04:05:39.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","yes for small organizations that are run by a number of volunteers, it is very important to be able reconcile these clearing accounts on a regular basis without having to export to excel. particularly important if these organizations undertake audits",approved,2
47967759,44960296,2025-05-19 05:49:20.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","I can't for the life of me work out why this is not a high priority of XERO Development. It is very basic functionality in all Accounting Software other than XERO. It definitely costs my clients, because I have to do all of this reconciling manually via Excel, which is such a waste of time and means my XERO clients pay more for things like BAS Checks and End of Year Checks, than comparitive sized clients that use other software. Why your company won't recognise this is infuriating and is the sole reason why XERO is not my number 1 referred software, as everything else about it is great. ",approved,0
48310572,44960296,2025-10-07 08:00:48.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero",This is another feature that QuickBooks Online allows which is complete game charger to maintaining control over these accounts and saving bookkeeper time.  Complete bananas that Xero doesn't offer this,approved,1
48310587,44960296,2025-10-07 08:07:49.000000000 Z,"Reconciliation - Ability to reconcile clearing, control, and non-bank accounts in Xero","Yes, Leila Rubner-Petersen,
But Quackbooks is terrible in all other respects, so I would rather stick with not being able to reconcile properly in Xero :)
There are other new accounting apackages which allow this - cheaply!",approved,1
46496723,44960299,2023-09-07 06:41:07.000000000 Z,Dashboard - Watchlist for Tracking categories,"Would like to see the option in the Chart of Accounts to select multiple accounts and then add or remove them from the Watchilist, rather than having to go into each account to select or deselect!",approved,2
47645273,44960299,2024-08-02 23:43:47.000000000 Z,Dashboard - Watchlist for Tracking categories,"Account Watch List - have multiple lists available on the Dash board.  

We have 2 venues (Tracked by categories)  It would be good to have separated Watchlists to monitor what is happening at each venue rather than just a long list that is all jumbled up",approved,2
45261028,44960305,2022-04-07 21:07:16.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),For subscription invoices would be great if we could add the late payment fee (invoice interest) of the previous invoice to the new invoice.,approved,2
45278560,44960305,2022-04-14 08:47:13.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Please can we have an update on when we can expect this to be rolled out? Other accountancy tools already have this feature.,approved,2
45328660,44960305,2022-05-03 08:20:33.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),This is a much needed feature. Being able to add a late fee to an invoice is very important.,approved,2
45332437,44960305,2022-05-04 11:40:46.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"The 1036 votes on the old page didn't help to get this rolling, so don't hold your breath.",approved,1
45334855,44960305,2022-05-05 08:57:26.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"For those in the UK in urgent need of such a tool this link to the Gov.uk interest and compensation calculator may be useful

https://www.smallbusinesscommissioner.gov.uk/deal-with-an-unpaid-invoice/how-to-chase-an-unpaid-invoice/interest-calculator/ ",approved,2
45335116,44960305,2022-05-05 10:50:20.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Thanks Caroline we already use this, but it would be great if xero 
1) calculated the rolling interest  in a column under Invoices Due
2) created a new invoice for the late fee to the same customer with the statement ""We are exercising our statutory right to claim interest (at 8% over the Bank of England base rate) and compensation for debt recovery costs under the Late Payment legislation, because we were not paid according to our agreed credit terms.""

For now just 1) would be great

Thanks",approved,2
45342154,44960305,2022-05-09 04:13:05.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Can Xero please add the votes of all the users who voted for this idea under their old customer support regime?  This way it would have the more than 1000 votes that it should have.,approved,2
45352363,44960305,2022-05-12 13:17:00.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Basic business function sorely lacking in your product!  Seriously!!,approved,1
45364024,44960305,2022-05-17 15:22:54.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),This would be such a nice feature to have because right now it's a very cumbersome process. ,approved,2
45373729,44960305,2022-05-20 19:17:13.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),This is a basic function.,approved,1
45374911,44960305,2022-05-21 14:52:35.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),A competitor of Xero does it :(,approved,1
45395245,44960305,2022-05-30 19:40:10.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"PLEASE PLEASE add a way for us small biz owners to add a late fee automatically onto an invoice if they haven't paid in ___ set days. 
I have this set in all my contracts, but need a way to actually stick to it and make it a real possibility if needed. This is a basic function and needs to be added ASAP.",approved,2
45395941,44960305,2022-05-31 04:03:17.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Not sure how well it works but Latechaser is an app you can use with Xero to generate late fees on invoices (although having this within Xero would be a much preferred option...hint hint Xero!!),approved,2
45531412,44960305,2022-07-26 07:02:02.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi it would be grate if the statement have a function to add a % interest on late invoice.

Thank you.

Joline ",approved,2
45561001,44960305,2022-08-08 09:51:53.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"It appears that these requests are not read or responded to by Xero? This feature is critical for so many small businesses! Xero, you luckily have debit orders and don't have to deal with cash flow nightmares when customers don't pay on time! Please consider the survival of many of your customers and include this feature!!!",approved,0
45561034,44960305,2022-08-08 10:07:09.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Being a small business when clients don't pay they are counting on you not having the facilities to follow through on simple things like adding ankoverdue charge because they know it takes time and time us something most small business don't have.
Therefore if the system could automatically add the charge basic in preset parametre8it would be a great help in convincing customers to pay on time.",approved,2
45561337,44960305,2022-08-08 12:54:54.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Hello Xero ... are you there?  Hello ... where is your response to this issue please.,approved,1
45561379,44960305,2022-08-08 13:00:49.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"The problem is, no enough people comment on issues that are needed, everyone is hoping that Xero sees common sense but I think they just focus to increase their prices without adding anything significant to help their customers or bother to read these requests !",approved,0
45572329,44960305,2022-08-12 06:22:59.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Why is this so hard for a large company to implement?? I have been doing it manually. Someone told me the their accounting software does it automatically. Sounds like the biggest in the accounting industry are falling behind!
This post has been up for years, any chance this could be taken seriously?
Thanks ",approved,1
45572389,44960305,2022-08-12 07:07:49.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"I think it mustn't be in their best interests to implement. Maybe they have ownership in an add on company that provides the service or something else, but I agree it is an easy thing to implement, MYOB used to do it before Xero even existed I am sure of it. Its a sad day when Im missing a feature of MYOB i celebrated the day I got my last client to move over lol ",approved,1
45585733,44960305,2022-08-18 10:38:42.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),This is essential and a separate app at a businesses expense shouldn't be required.,approved,2
45587770,44960305,2022-08-19 00:06:41.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),please add this essential feature for the benefit of all business users.,approved,2
45588652,44960305,2022-08-19 10:57:17.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Please add this critical feature for the benefit of all users.,approved,2
45600817,44960305,2022-08-25 00:36:51.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),interest and late payment fee feature should be part of XERO business ,approved,2
45615052,44960305,2022-08-31 01:18:33.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"MYOB has option to charge interest for overdue accounts, would be good for xero to have as a standard feature not an add on.",approved,2
45618604,44960305,2022-09-01 08:44:08.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"This would make life so much easier. Adding an add on, is not worth the while for small entities",approved,3
45625888,44960305,2022-09-05 00:33:21.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),I cant believe Xero has not done something about this all these years,approved,1
45627172,44960305,2022-09-05 15:18:48.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),This will support our business in driving overdue invoices and is seen as a critical element in any business.,approved,2
45635212,44960305,2022-09-08 14:12:52.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"I have to use excel to calculate interest until the day and then I have to raise a separate invoice, can Xero not help us?",approved,2
45635239,44960305,2022-09-08 14:21:55.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"To who it may help, we have recently come across an app for applying  interest that is Xero compatible called Latechaser, we are still getting used to it, but it seems like it will be pretty useful. 
Maybe give the free trial a check out at https://app.latechaser.com/. I have no affiliation or financial ties with them, just trying to help people in the same situation.
",approved,2
45635593,44960305,2022-09-08 16:11:45.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),I've had a look at Latechaser but I'm not keen to add 3rd party apps as they often 'go wrong' unexpectedly. I was hoping Xero could just add a Late Payment Fee item in the invoice which dynamically calculates interest on the invoice; a simple but highly useful function.,approved,2
45661477,44960305,2022-09-20 09:40:23.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"no wonder xero share pricing is crashing they dont listen to what the customers want i used myob 10 yrs ago and it had this feature, **** my accountant wanting me to use xero myob was so much better",approved,0
45680665,44960305,2022-09-27 20:30:28.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"This would be a great feature for our business, expecially if it had the option to calculate 'statutory interest' for the UK (bank of england base rate + 8%).
This idea was submitted in 2012, how can this not have been addressed more than 10 years later when Quickbooks already offer it for free.
At year end it could be a deciding factor whetheras to stick with Xero or switch to Quickbooks.",approved,1
45680773,44960305,2022-09-27 21:30:37.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Having the interst auto calculate when you produce a statement liek Sage used to, would help small businesses with cash flow. ",approved,2
45681076,44960305,2022-09-28 01:19:20.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Can someone please help me. I'm trying to find out how to edit current invoice and add interest on total amount please. This has been THE MOST challenging experience to get an answer on something that's so simple and yet it's taken me all morning and i'm yet to get it resolved. ,approved,1
45681079,44960305,2022-09-28 01:21:10.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),How do I Add interest to late invoices? There are no steps to show me how.... ,approved,1
45683974,44960305,2022-09-29 08:56:47.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Probably Xero is not for us. Because no one cares. ,approved,1
45685711,44960305,2022-09-29 20:58:20.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"This is a reply to Alexandra Egan - the only way to currently calculate and charge a client interest on overdue balances is manually outside of Xero, then raise an invoice for the penalty interest amount.
There is no way to edit and add interest to an existing invoice that has been approved and issued.",approved,1
45690811,44960305,2022-10-03 10:48:40.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),Clients are flagging this an important issue ,approved,1
45694735,44960305,2022-10-04 21:58:03.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Kelly, thanks for the update?

I think, however that all of the people who have been asking for this for many years (and not just the 161 votes that this idea currently has) are all feeling as though they are not being listened to.

Xero is advertised as a product that can assist small businesses with their bookwork.  How can you honestly say that this is so, when a fundamental tool that most small businesses have in their repertoire (charging interest on overdue accounts as in their terms of trade) is NOT a feature of your product?

Just asking...",approved,0
45694747,44960305,2022-10-04 22:00:40.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Kelly, 

I think it would be a great thing if you and Xero communicated a realistic timeline of when your developers would actually implement this even if its 2-3 years down the road.   That would help the community feel like they are being listened to.  ",approved,3
45694858,44960305,2022-10-05 00:04:16.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi all,

There is an existing 3rd party add-on/app that you can use. We have been using it. It works, but we believe it could be better and we're investigating the feasibility of building the functionality ourselves.

Feel free to contact me on gideon@foundationdigital.co.nz  - I'm happy to share more.",approved,2
45699418,44960305,2022-10-06 20:10:15.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi Kelly,

Thank you for the update. 

For the sake of managing expectations, I think it would be helpful if you could provide more context. In my mind, the automatic application of interest on sales invoices (the topic of this thread) sounds exactly like a ""feature(s) in Sales"" (what you say you are focusing on). Yet, the rest of your update implies that you have no plans to address this feature. ",approved,3
45703876,44960305,2022-10-09 22:41:17.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"What does that mean please?  If you can't get the primary functions of Xero right, which is accounting and bookkeeping software, then you will lose customers. Don't focus on the bells and whistles to the detriment of the wheels and steering.
",approved,1
45708250,44960305,2022-10-11 23:25:36.000000000 Z,Sales Invoices - Add interest to late invoices (including paid/part-paid Invoices),"Hi,  I see that you are not actioning this request at present, but I would support a function in Xero to add interest/fee to a late payment of invoice.

Thanks.
Barbara",approved,2
